duplication_type	gene	age	age_occurrences	had_conflicting_occurrence_calls	Ppe_syntenic	Mdo_syntenic	Gtr_syntenic	minimum_valid_pair_Ks
PD	Pbre1_06G281800	young	2	True	0	0	0	0.0348545
TRD	Pbre1_15G784200	young	1	False	0	0	0	0.0824383
TRD	Pbre1_12G265600	young	1	False	0	0	0	0.111906
TRD	Pbre1_12G317600	young	1	False	0	0	0	0.0876502
TD	Pbre1_12G014000	young	1	False	0	0	0	0.079419
PD	Pbre1_15G758800	young	1	False	0	0	0	0.0264248
TRD	Pbre1_16G469200	young	1	False	0	0	0	0.0789043
PD	Pbre1_17G462600	young	1	False	0	0	0	0.0532675
TRD	Pbre1_02G145400	young	1	False	0	0	0	0.076597
TD	Pbre1_15G490000	young	1	False	0	0	0	0.108162
PD	Pbre1_02G061000	young	1	False	0	0	0	0.0182319
TRD	Pbre1_10G164800	young	1	False	0	0	0	0.07157
TRD	Pbre1_09G390600	young	1	False	0	0	0	0.109526
TRD	Pbre1_03G295000	young	1	False	0	0	0	0.0876502
TD	Pbre1_05G553800	young	1	False	0	0	0	0.0657923
TRD	Pbre1_06G130600	young	1	False	0	0	0	0.0300069
TRD	Pbre1_14G116600	young	1	False	0	0	0	0.0719037
TD	Pbre1_04G078200	young	1	False	0	0	0	0.0111859
PD	Pbre1_08G043400	young	1	False	0	0	0	0.0397542
TD	Pbre1_13G471200	young	1	False	0	0	0	0.0271884
PD	Pbre1_05G249400	young	1	False	0	0	0	0.0512748
TD	Pbre1_16G046200	young	1	False	0	0	0	0.0643665
TD	Pbre1_15G720200	young	2	False	0	0	0	0.0297331
TD	Pbre1_08G112400	young	2	True	0	0	0	0.0519697
TRD	Pbre1_07G434200	young	1	False	0	0	0	0.10014
TD	Pbre1_11G345800	young	1	False	0	0	0	0.0688093
TD	Pbre1_05G396000	young	1	False	0	0	0	0.0654984
TRD	Pbre1_13G256800	young	1	False	0	0	0	0.096134
TD	Pbre1_10G118600	young	2	True	0	0	0	0.0391546
TD	Pbre1_15G215400	young	1	False	0	0	0	0.104981
TD	Pbre1_09G210600	young	2	False	0	0	0	0.0637425
TD	Pbre1_11G359400	young	2	False	0	0	0	0.0256477
TD	Pbre1_09G341800	young	2	True	0	0	0	0.0301322
PD	Pbre1_10G512800	young	1	False	0	0	0	0.0109848
PD	Pbre1_07G065600	young	1	False	0	0	0	0.0550681
TRD	Pbre1_10G055600	young	1	False	0	0	0	0.018708
TD	Pbre1_04G301400	young	2	False	0	0	0	0.0334532
PD	Pbre1_17G211200	young	2	False	0	0	0	0.0327472
PD	Pbre1_15G745400	young	1	False	0	0	0	0.0519189
TD	Pbre1_03G064600	young	2	False	0	0	0	0.0665085
PD	Pbre1_09G377000	young	1	False	0	0	0	0.0817021
PD	Pbre1_02G422200	young	1	False	0	0	0	0.0247281
PD	Pbre1_13G454200	young	1	False	0	0	0	0.0689526
TRD	Pbre1_14G058000	young	1	False	0	0	0	0.0274887
PD	Pbre1_17G487800	young	2	False	0	0	0	0.0306517
PD	Pbre1_07G042600	young	1	False	0	0	0	0.0337673
TRD	Pbre1_10G094000	young	1	False	0	0	0	0.0979985
TD	Pbre1_05G433200	young	1	False	0	0	0	0.0869926
TRD	Pbre1_05G113000	young	1	False	0	0	0	0.0817595
PD	Pbre1_13G464600	young	1	False	0	0	0	0.0300351
TD	Pbre1_08G035800	young	1	False	0	0	0	0.0577277
TRD	Pbre1_07G226200	young	1	False	0	0	0	0.00591998
TD	Pbre1_17G416600	young	2	False	0	0	0	0.0553533
TRD	Pbre1_12G065200	young	1	False	0	0	0	0.101556
PD	Pbre1_03G139200	young	2	False	0	0	0	0.0535577
TD	Pbre1_05G181200	young	2	False	0	0	0	0.00868952
TD	Pbre1_06G169400	young	2	False	0	0	0	0.0255126
TRD	Pbre1_05G085200	young	1	False	0	0	0	0.0269667
TD	Pbre1_14G377600	young	1	False	0	0	0	0.0719961
TD	Pbre1_14G174800	young	2	False	0	0	0	0.0653031
TRD	Pbre1_07G057800	young	1	False	0	0	0	0.0533002
PD	Pbre1_16G045600	young	2	False	0	0	0	0.0603468
TRD	Pbre1_01G135400	young	1	False	0	0	0	0.100883
TD	Pbre1_08G208800	young	1	False	0	0	0	0.00542097
PD	Pbre1_05G181800	young	1	False	0	0	0	0.0181386
PD	Pbre1_05G288400	young	1	False	0	0	0	0.0133565
TRD	Pbre1_09G100400	young	1	False	0	0	0	0.0517746
PD	Pbre1_06G346600	young	1	False	0	0	0	0.108562
PD	Pbre1_10G264000	young	1	False	0	0	0	0.0730896
PD	Pbre1_05G133200	young	1	False	0	0	0	0.0397252
TRD	Pbre1_15G634400	young	1	False	0	0	0	0.0567638
TRD	Pbre1_17G196800	young	1	False	0	0	0	0.0940671
TRD	Pbre1_02G449000	young	1	False	0	0	0	0.00205524
PD	Pbre1_02G468600	young	1	False	0	0	0	0.0650653
TRD	Pbre1_12G159400	young	1	False	0	0	0	0.0421987
TD	Pbre1_09G183800	young	1	False	0	0	0	0.0357869
TRD	Pbre1_07G179600	young	2	True	0	0	0	0.0655495
TRD	Pbre1_05G535000	young	1	False	0	0	0	0.0408771
TRD	Pbre1_01G033400	young	1	False	0	0	0	0.0479494
TRD	Pbre1_03G279000	young	1	False	0	0	0	0.0717863
TD	Pbre1_02G381200	young	2	False	0	0	0	0.019071
PD	Pbre1_02G396600	young	2	False	0	0	0	0.055561
TRD	Pbre1_03G257800	young	1	False	0	0	0	0.0149635
TD	Pbre1_13G396000	young	1	False	0	0	0	0.0211362
TRD	Pbre1_04G085200	young	1	False	0	0	0	0.0250365
PD	Pbre1_01G136200	young	1	False	0	0	0	0.0524297
PD	Pbre1_06G031800	young	1	False	0	0	0	0.097719
TD	Pbre1_02G444000	young	1	False	0	0	0	0.0683514
TD	Pbre1_07G421200	young	1	False	0	0	0	0.105287
TD	Pbre1_09G210800	young	2	False	0	0	0	0.061411
PD	Pbre1_12G380000	young	1	False	0	0	0	0.0701369
PD	Pbre1_10G491600	young	2	False	0	0	0	0.0208567
TRD	Pbre1_17G334600	young	1	False	0	0	0	0.102293
TD	Pbre1_08G358600	young	1	False	0	0	0	0.0714089
PD	Pbre1_11G123800	young	2	True	0	0	0	0.0806104
PD	Pbre1_17G296400	young	1	False	0	0	0	0.10403
TRD	Pbre1_16G510400	young	1	False	0	0	0	0.0101785
TD	Pbre1_16G204800	young	2	True	0	0	0	0.0484978
TRD	Pbre1_15G099200	young	1	False	0	0	0	0.0623215
PD	Pbre1_02G021200	young	1	False	0	0	0	0.0149114
TRD	Pbre1_15G784600	young	1	False	0	0	0	0.0995252
TD	Pbre1_09G099000	young	1	False	0	0	0	0.0955565
TRD	Pbre1_06G096800	young	2	True	0	0	0	0.056558
PD	Pbre1_07G135200	young	2	False	0	0	0	0.0495769
TRD	Pbre1_05G468000	young	1	False	0	0	0	0.0411338
TRD	Pbre1_02G379200	young	1	False	0	0	0	0.03026
TD	Pbre1_10G259800	young	1	False	0	0	0	0.0161602
PD	Pbre1_08G162000	young	2	True	0	0	0	0.10223
TRD	Pbre1_06G153000	young	1	False	0	0	0	0.0179257
TRD	Pbre1_10G122600	young	1	False	0	0	0	0.0542257
TRD	Pbre1_15G229000	young	1	False	0	0	0	0.106091
PD	Pbre1_17G390000	young	2	False	0	0	0	0.063976
TD	Pbre1_10G029600	young	1	False	0	0	0	0.07873
TRD	Pbre1_16G447000	young	1	False	0	0	0	0.0610329
TD	Pbre1_07G091600	young	2	False	0	0	0	0.0134554
PD	Pbre1_17G416000	young	2	True	0	0	0	0.048586
PD	Pbre1_01G327600	young	1	False	0	0	0	0.0328944
TRD	Pbre1_08G082000	young	1	False	0	0	0	0.0270616
PD	Pbre1_02G452000	young	1	False	0	0	0	0.00293182
TD	Pbre1_15G720800	young	2	False	0	0	0	0.0190256
TRD	Pbre1_07G129400	young	1	False	0	0	0	0.0922111
PD	Pbre1_02G420000	young	1	False	0	0	0	0.0545584
PD	Pbre1_11G382800	young	1	False	0	0	0	0.0451423
PD	Pbre1_12G034600	young	2	False	0	0	0	0.0533801
TRD	Pbre1_08G171400	young	1	False	0	0	0	0.0259838
TD	Pbre1_16G203200	young	1	False	0	0	0	0.0997684
TD	Pbre1_09G470600	young	2	False	0	0	0	0.0603649
TRD	Pbre1_05G049600	young	1	False	0	0	0	0.0542509
TRD	Pbre1_02G370200	young	1	False	0	0	0	0.0824203
TRD	Pbre1_05G227400	young	1	False	0	0	0	0.0232321
TD	Pbre1_17G109800	young	2	False	0	0	0	0.0145961
TRD	Pbre1_07G001600	young	1	False	0	0	0	0.0670282
TRD	Pbre1_17G319200	young	1	False	0	0	0	0.105256
TD	Pbre1_11G359200	young	2	True	0	0	0	0.0383649
PD	Pbre1_01G132800	young	1	False	0	0	0	0.085784
TD	Pbre1_10G423200	young	2	False	0	0	0	0.0364177
TRD	Pbre1_03G320400	young	1	False	0	0	0	0.0324041
TD	Pbre1_07G102800	young	1	False	0	0	0	0.0961986
PD	Pbre1_05G232000	young	1	False	0	0	0	0.0175543
TD	Pbre1_15G279600	young	1	False	0	0	0	0.0350292
PD	Pbre1_13G070400	young	1	False	0	0	0	0.062389
PD	Pbre1_08G031600	young	1	False	0	0	0	0.0327149
TD	Pbre1_10G403000	young	1	False	0	0	0	0.107813
TD	Pbre1_03G089600	young	1	False	0	0	0	0.0411244
PD	Pbre1_04G342800	young	1	False	0	0	0	0.0576036
PD	Pbre1_02G378000	young	1	False	0	0	0	0.0268975
PD	Pbre1_10G378600	young	1	False	0	0	0	0.0228815
TD	Pbre1_06G295800	young	1	False	0	0	0	0.0982064
TD	Pbre1_05G560400	young	1	False	0	0	0	0.0758756
TD	Pbre1_11G381800	young	1	False	0	0	0	0.0035067
PD	Pbre1_06G037400	young	1	False	0	0	0	0.0470379
TD	Pbre1_11G441200	young	1	False	0	0	0	0.109653
TD	Pbre1_10G518000	young	1	False	0	0	0	0.0136114
TD	Pbre1_11G455400	young	1	False	0	0	0	0.0256796
TD	Pbre1_01G128600	young	1	False	0	0	0	0.0131049
TD	Pbre1_06G262200	young	1	False	0	0	0	0.106194
TD	Pbre1_10G370000	young	1	False	0	0	0	0.0784558
PD	Pbre1_15G763800	young	1	False	0	0	0	0.109907
PD	Pbre1_17G211800	young	1	False	0	0	0	0.0267154
TD	Pbre1_09G065400	young	1	False	0	0	0	0.0490542
TD	Pbre1_17G225000	young	1	False	0	0	0	0.00985974
PD	Pbre1_05G433200	young	1	False	0	0	0	0.0855707
TD	Pbre1_09G406800	young	1	False	0	0	0	0.0685975
TD	Pbre1_14G010400	young	1	False	0	0	0	0.105607
TD	Pbre1_10G230000	young	1	False	0	0	0	0.0253911
TD	Pbre1_08G167000	young	1	False	0	0	0	0.0950267
TD	Pbre1_15G707200	young	1	False	0	0	0	0.0669966
PD	Pbre1_10G163600	young	1	False	0	0	0	0.0433909
PD	Pbre1_05G263000	young	1	False	0	0	0	0.103642
PD	Pbre1_09G282800	young	1	False	0	0	0	0.0173903
TD	Pbre1_08G138200	young	1	False	0	0	0	0.0914821
PD	Pbre1_02G034200	young	1	False	0	0	0	0.0369136
PD	Pbre1_10G372800	young	2	False	0	0	0	0.0615785
TD	Pbre1_07G066000	young	1	False	0	0	0	0.059481
TD	Pbre1_11G359800	young	1	False	0	0	0	0.111329
TD	Pbre1_17G239400	young	1	False	0	0	0	0.0211559
PD	Pbre1_15G083000	young	1	False	0	0	0	0.0643709
PD	Pbre1_03G348000	young	1	False	0	0	0	0.00709641
PD	Pbre1_10G332400	young	1	False	0	0	0	0.0612296
TD	Pbre1_02G374000	young	1	False	0	0	0	0.0799376
TD	Pbre1_16G315400	young	2	True	0	0	0	0.0208152
PD	Pbre1_14G140000	young	1	False	0	0	0	0.0731818
TD	Pbre1_14G132400	young	1	False	0	0	0	0.0294199
PD	Pbre1_16G402600	young	1	False	0	0	0	0.00721663
TD	Pbre1_05G317600	young	1	False	0	0	0	0.0056916
TD	Pbre1_07G082800	young	1	False	0	0	0	0.0496966
PD	Pbre1_12G157400	young	1	False	0	0	0	0.0973418
PD	Pbre1_07G149800	young	1	False	0	0	0	0.016478
PD	Pbre1_13G423200	young	1	False	0	0	0	0.0173985
PD	Pbre1_05G540600	young	1	False	0	0	0	0.0680369
TD	Pbre1_09G334000	young	1	False	0	0	0	0.0730064
PD	Pbre1_12G277600	young	1	False	0	0	0	0.0172306
TD	Pbre1_11G358000	young	1	False	0	0	0	0.0566656
PD	Pbre1_17G116800	young	1	False	0	0	0	0.0128668
TRD	Pbre1_10G161600	young	4	False	0	0	0	0.00485031
TD	Pbre1_08G236800	young	1	False	0	0	0	0.0291372
PD	Pbre1_02G423200	young	1	False	0	0	0	0.108531
PD	Pbre1_11G016200	young	1	False	0	0	0	0.0748567
TD	Pbre1_07G492600	young	1	False	0	0	0	0.0821327
PD	Pbre1_10G070200	young	1	False	0	0	0	0.0424835
TD	Pbre1_11G507800	young	1	False	0	0	0	0.0606024
TD	Pbre1_10G577200	young	1	False	0	0	0	0.0685744
TD	Pbre1_12G221800	young	1	False	0	0	0	0.0935442
PD	Pbre1_17G231200	young	1	False	0	0	0	0.0375498
TD	Pbre1_02G155400	young	1	False	0	0	0	0.0971282
TD	Pbre1_01G331800	young	1	False	0	0	0	0.0954632
TD	Pbre1_14G380200	young	1	False	0	0	0	0.0594544
TD	Pbre1_03G299400	young	1	False	0	0	0	0.107678
TD	Pbre1_01G216600	young	1	False	0	0	0	0.0826686
PD	Pbre1_07G425400	young	1	False	0	0	0	0.0709883
PD	Pbre1_15G695800	young	1	False	0	0	0	0.0686912
PD	Pbre1_09G264600	young	1	False	0	0	0	0.0677062
PD	Pbre1_16G078400	young	1	False	0	0	0	0.064277
TD	Pbre1_03G386400	young	1	False	0	0	0	0.0280171
TD	Pbre1_06G409200	young	1	False	0	0	0	0.0892999
TD	Pbre1_09G094000	young	1	False	0	0	0	0.091007
PD	Pbre1_04G217600	young	1	False	0	0	0	0.0722825
TD	Pbre1_16G041200	young	1	False	0	0	0	0.0380345
PD	Pbre1_15G740800	young	1	False	0	0	0	0.00888115
TD	Pbre1_17G112400	young	1	False	0	0	0	0.0829
PD	Pbre1_05G126600	young	1	False	0	0	0	0.0567772
TD	Pbre1_17G378800	young	1	False	0	0	0	0.0957487
PD	Pbre1_07G016000	young	1	False	0	0	0	0.109826
PD	Pbre1_16G051400	young	1	False	0	0	0	0.0567713
TD	Pbre1_12G380000	young	1	False	0	0	0	0.0718505
PD	Pbre1_01G010800	young	1	False	0	0	0	0.00874465
TD	Pbre1_06G068200	young	1	False	0	0	0	0.0719614
TD	Pbre1_05G417000	young	1	False	0	0	0	0.0769985
PD	Pbre1_17G114200	young	1	False	0	0	0	0.110018
PD	Pbre1_05G192800	young	1	False	0	0	0	0.0175374
PD	Pbre1_07G241400	young	1	False	0	0	0	0.0129439
TD	Pbre1_11G449000	young	1	False	0	0	0	0.0670725
TD	Pbre1_05G330800	young	1	False	0	0	0	0.0294178
PD	Pbre1_01G142000	young	1	False	0	0	0	0.0296969
TD	Pbre1_05G093200	young	1	False	0	0	0	0.0387192
PD	Pbre1_01G387400	young	1	False	0	0	0	0.0951151
TD	Pbre1_17G218800	young	1	False	0	0	0	0.0589128
PD	Pbre1_01G201400	young	1	False	0	0	0	0.077363
PD	Pbre1_09G022800	young	1	False	0	0	0	0.0243915
PD	Pbre1_15G762800	young	1	False	0	0	0	0.071316
TD	Pbre1_01G374600	young	1	False	0	0	0	0.0301281
TD	Pbre1_06G310800	young	1	False	0	0	0	0.0690375
TD	Pbre1_07G396000	young	1	False	0	0	0	0.0975417
PD	Pbre1_01G327200	young	1	False	0	0	0	0.0267545
PD	Pbre1_02G380200	young	1	False	0	0	0	0.0490957
PD	Pbre1_17G329000	young	1	False	0	0	0	0.0673871
PD	Pbre1_08G357200	young	1	False	0	0	0	0.0431501
PD	Pbre1_02G015800	young	1	False	0	0	0	0.0894805
PD	Pbre1_05G300200	young	1	False	0	0	0	0.0638456
PD	Pbre1_02G245400	young	1	False	0	0	0	0.0244848
PD	Pbre1_13G336800	young	2	True	0	0	0	0.0325679
PD	Pbre1_05G307400	young	1	False	0	0	0	0.0761586
TD	Pbre1_06G206600	young	1	False	0	0	0	0.0131434
TD	Pbre1_07G447000	young	2	True	0	0	0	0.0537899
PD	Pbre1_02G379800	young	1	False	0	0	0	0.0108662
TD	Pbre1_15G243400	young	1	False	0	0	0	0.0152389
TD	Pbre1_09G356000	young	1	False	0	0	0	0.00952291
TD	Pbre1_06G056600	young	1	False	0	0	0	0.109316
PD	Pbre1_09G158600	young	1	False	0	0	0	0.0616962
TD	Pbre1_10G000400	young	1	False	0	0	0	0.0168202
TD	Pbre1_05G422400	young	1	False	0	0	0	0.0336998
TD	Pbre1_16G454200	young	1	False	0	0	0	0.0493576
PD	Pbre1_05G437600	young	1	False	0	0	0	0.00638562
TD	Pbre1_05G487600	young	1	False	0	0	0	0.0307771
TD	Pbre1_15G259200	young	1	False	0	0	0	0.0186483
TD	Pbre1_11G132400	young	1	False	0	0	0	0.0812628
PD	Pbre1_02G402200	young	2	True	0	0	0	0.0752659
TD	Pbre1_11G011000	young	1	False	0	0	0	0.0446799
PD	Pbre1_11G337200	young	1	False	0	0	0	0.0827575
TD	Pbre1_15G584600	young	1	False	0	0	0	0.0251502
PD	Pbre1_08G037000	young	1	False	0	0	0	0.0653933
PD	Pbre1_15G307800	young	2	False	0	0	0	0.0117676
PD	Pbre1_05G583400	young	1	False	0	0	0	0.11109
PD	Pbre1_08G309200	young	1	False	0	0	0	0.101903
PD	Pbre1_07G186000	young	1	False	0	0	0	0.0600902
TD	Pbre1_08G347200	young	1	False	0	0	0	0.0633951
PD	Pbre1_10G030200	young	1	False	0	0	0	0.0737056
PD	Pbre1_03G420600	young	1	False	0	0	0	0.0248699
TD	Pbre1_10G108600	young	1	False	0	0	0	0.0615436
PD	Pbre1_11G061600	young	1	False	0	0	0	0.0989123
TD	Pbre1_17G476200	young	1	False	0	0	0	0.0337571
TD	Pbre1_17G187000	young	1	False	0	0	0	0.0175064
TD	Pbre1_03G187800	young	1	False	0	0	0	0.0350937
PD	Pbre1_02G487200	young	1	False	0	0	0	0.0657243
TD	Pbre1_14G268600	young	1	False	0	0	0	0.00309219
TD	Pbre1_04G379000	young	1	False	0	0	0	0.0939103
TD	Pbre1_07G040200	young	1	False	0	0	0	0.0611735
TD	Pbre1_08G255800	young	1	False	0	0	0	0.0193889
TD	Pbre1_11G152600	young	1	False	0	0	0	0.0912355
TRD	Pbre1_05G152400	young	9	False	0	0	0	0.00484745
PD	Pbre1_02G453000	young	1	False	0	0	0	0.0260433
TD	Pbre1_10G208400	young	1	False	0	0	0	0.0591046
TD	Pbre1_10G437000	young	1	False	0	0	0	0.0750201
PD	Pbre1_16G145600	young	1	False	0	0	0	0.0664215
PD	Pbre1_17G211000	young	1	False	0	0	0	0.0411498
TRD	Pbre1_05G107400	young	2	False	0	0	0	0.0216034
PD	Pbre1_17G492000	young	1	False	0	0	0	0.0819298
TD	Pbre1_14G371400	young	1	False	0	0	0	0.0390445
TD	Pbre1_02G443400	young	1	False	0	0	0	0.0584217
TD	Pbre1_05G256800	young	1	False	0	0	0	0.0866954
TD	Pbre1_02G179400	young	1	False	0	0	0	0.106232
TD	Pbre1_07G092000	young	1	False	0	0	0	0.0978219
PD	Pbre1_01G217000	young	1	False	0	0	0	0.110266
TD	Pbre1_10G281600	young	1	False	0	0	0	0.0107361
TD	Pbre1_03G332200	young	1	False	0	0	0	0.0224573
PD	Pbre1_02G397600	young	1	False	0	0	0	0.0123412
PD	Pbre1_05G274200	young	1	False	0	0	0	0.0628232
TD	Pbre1_01G113400	young	1	False	0	0	0	0.0924655
TD	Pbre1_07G243400	young	1	False	0	0	0	0.0930901
PD	Pbre1_01G418600	young	1	False	0	0	0	0.0995259
TD	Pbre1_08G366800	young	2	True	0	0	0	0.0428929
TD	Pbre1_07G108800	young	1	False	0	0	0	0.0437138
TD	Pbre1_11G052000	young	1	False	0	0	0	0.0683826
PD	Pbre1_13G266800	young	1	False	0	0	0	0.0576783
TD	Pbre1_09G162600	young	1	False	0	0	0	0.0961837
TD	Pbre1_12G404200	young	1	False	0	0	0	0.0386478
TD	Pbre1_05G327200	young	1	False	0	0	0	0.0570718
TD	Pbre1_06G360600	young	1	False	0	0	0	0.0498293
TD	Pbre1_07G013200	young	1	False	0	0	0	0.0764904
PD	Pbre1_07G172400	young	1	False	0	0	0	0.00987706
TD	Pbre1_04G098200	young	1	False	0	0	0	0.0574764
TD	Pbre1_14G446400	young	1	False	0	0	0	0.0771588
PD	Pbre1_14G167200	young	1	False	0	0	0	0.0743095
PD	Pbre1_07G141800	young	1	False	0	0	0	0.0422948
TD	Pbre1_15G705400	young	1	False	0	0	0	0.0279787
PD	Pbre1_07G043600	young	1	False	0	0	0	0.0360228
TRD	Pbre1_14G268400	young	1	False	0	0	0	0.0349358
TD	Pbre1_09G274600	young	1	False	0	0	0	0.0934605
TD	Pbre1_15G729200	young	1	False	0	0	0	0.0570446
PD	Pbre1_01G326800	young	1	False	0	0	0	0.019072
PD	Pbre1_02G438000	young	1	False	0	0	0	0.107701
TD	Pbre1_07G156600	young	1	False	0	0	0	0.109984
PD	Pbre1_04G391200	young	1	False	0	0	0	0.020236
PD	Pbre1_13G485400	young	1	False	0	0	0	0.0232613
PD	Pbre1_15G172600	young	1	False	0	0	0	0.0546781
TRD	Pbre1_13G212800	young	7	False	0	0	0	0.0136254
PD	Pbre1_03G297800	young	1	False	0	0	0	0.0611665
TD	Pbre1_10G193400	young	1	False	0	0	0	0.0561164
PD	Pbre1_03G021800	young	1	False	0	0	0	0.108105
TD	Pbre1_05G552800	young	1	False	0	0	0	0.0346582
TRD	Pbre1_17G012400	young	2	True	0	0	0	0.103189
TD	Pbre1_05G029200	young	1	False	0	0	0	0.0694684
PD	Pbre1_15G515400	young	1	False	0	0	0	0.06517
PD	Pbre1_05G227800	young	1	False	0	0	0	0.0077448
TD	Pbre1_05G553400	young	1	False	0	0	0	0.0287012
PD	Pbre1_01G327800	young	1	False	0	0	0	0.0492863
PD	Pbre1_10G572800	young	1	False	0	0	0	0.0153079
PD	Pbre1_07G390200	young	1	False	0	0	0	0.0566932
PD	Pbre1_07G049800	young	1	False	0	0	0	0.00543117
PD	Pbre1_08G179800	young	1	False	0	0	0	0.078143
PD	Pbre1_09G229000	young	1	False	0	0	0	0.0193
PD	Pbre1_13G337000	young	1	False	0	0	0	0.0648053
PD	Pbre1_05G432800	young	1	False	0	0	0	0.0313198
PD	Pbre1_03G198600	young	2	True	0	0	0	0.0421461
PD	Pbre1_13G465400	young	1	False	0	0	0	0.0141488
TD	Pbre1_03G054000	young	1	False	0	0	0	0.0899178
TD	Pbre1_06G186000	young	1	False	0	0	0	0.0933142
TD	Pbre1_17G291400	young	1	False	0	0	0	0.103852
TD	Pbre1_01G107200	young	1	False	0	0	0	0.0107486
TD	Pbre1_02G457200	young	1	False	0	0	0	0.0378161
PD	Pbre1_17G117200	young	1	False	0	0	0	0.0268068
PD	Pbre1_04G062400	young	1	False	0	0	0	0.0388991
TRD	Pbre1_02G265000	young	1	False	0	0	0	0.0764135
PD	Pbre1_09G198600	young	1	False	0	0	0	0.0197355
PD	Pbre1_12G424400	young	1	False	0	0	0	0.0828755
TD	Pbre1_12G411600	young	1	False	0	0	0	0.0610868
PD	Pbre1_02G456000	young	1	False	0	0	0	0.0836208
PD	Pbre1_05G038800	young	1	False	0	0	0	0.065101
TD	Pbre1_16G350600	young	1	False	0	0	0	0.0505411
PD	Pbre1_03G153200	young	1	False	0	0	0	0.0554157
PD	Pbre1_03G196400	young	1	False	0	0	0	0.0214308
PD	Pbre1_05G300000	young	1	False	0	0	0	0.0135473
TD	Pbre1_15G702400	young	1	False	0	0	0	0.0841382
TD	Pbre1_08G320200	young	1	False	0	0	0	0.0534218
TD	Pbre1_03G068200	young	1	False	0	0	0	0.0862746
TD	Pbre1_11G149400	young	1	False	0	0	0	0.0886278
TD	Pbre1_11G372400	young	1	False	0	0	0	0.0142507
TD	Pbre1_17G357800	young	1	False	0	0	0	0.0616105
TD	Pbre1_06G007200	young	2	True	0	0	0	0.0734828
PD	Pbre1_11G423600	young	1	False	0	0	0	0.0517392
TD	Pbre1_11G027600	young	2	True	0	0	0	0.0427633
PD	Pbre1_16G456000	young	1	False	0	0	0	0.0668045
PD	Pbre1_09G184600	young	1	False	0	0	0	0.0711709
PD	Pbre1_05G130600	young	1	False	0	0	0	0.0411029
PD	Pbre1_04G042000	young	1	False	0	0	0	0.0359311
TD	Pbre1_07G084000	young	1	False	0	0	0	0.0094742
TD	Pbre1_05G371200	young	1	False	0	0	0	0.0702637
TD	Pbre1_06G031800	young	1	False	0	0	0	0.0638442
PD	Pbre1_07G317200	young	1	False	0	0	0	0.0693917
TD	Pbre1_10G352600	young	2	True	0	0	0	0.0967656
PD	Pbre1_05G246400	young	1	False	0	0	0	0.112085
PD	Pbre1_13G043200	young	1	False	0	0	0	0.10046
TD	Pbre1_06G054200	young	1	False	0	0	0	0.0922855
PD	Pbre1_08G090800	young	1	False	0	0	0	0.0570573
PD	Pbre1_06G155800	young	1	False	0	0	0	0.10696
TD	Pbre1_11G113000	young	1	False	0	0	0	0.0921502
TD	Pbre1_03G205400	young	1	False	0	0	0	0.0587325
PD	Pbre1_13G351000	young	1	False	0	0	0	0.0772019
TD	Pbre1_14G100200	young	1	False	0	0	0	0.0991839
TD	Pbre1_15G260800	young	1	False	0	0	0	0.0295909
TD	Pbre1_17G276200	young	1	False	0	0	0	0.0247951
PD	Pbre1_17G047400	young	1	False	0	0	0	0.109767
PD	Pbre1_02G422800	young	1	False	0	0	0	0.00617184
TD	Pbre1_02G102600	young	1	False	0	0	0	0.0268091
PD	Pbre1_05G358200	young	2	True	0	0	0	0.0485884
PD	Pbre1_01G141600	young	1	False	0	0	0	0.109875
PD	Pbre1_11G285000	young	1	False	0	0	0	0.0281391
PD	Pbre1_17G391200	young	2	True	0	0	0	0.0776778
PD	Pbre1_13G202200	young	1	False	0	0	0	0.111231
TD	Pbre1_09G117000	young	1	False	0	0	0	0.0965087
TD	Pbre1_03G420200	young	1	False	0	0	0	0.0456912
TD	Pbre1_10G064800	young	1	False	0	0	0	0.0836888
TD	Pbre1_04G023600	young	1	False	0	0	0	0.092214
PD	Pbre1_17G280400	young	1	False	0	0	0	0.0840698
PD	Pbre1_13G351200	young	1	False	0	0	0	0.0466446
PD	Pbre1_17G087800	young	1	False	0	0	0	0.027771
PD	Pbre1_12G109600	young	1	False	0	0	0	0.0966774
PD	Pbre1_02G443600	young	1	False	0	0	0	0.0591347
TD	Pbre1_16G055200	young	1	False	0	0	0	0.0888299
PD	Pbre1_08G073600	young	1	False	0	0	0	0.0660076
PD	Pbre1_03G135600	young	1	False	0	0	0	0.0715697
PD	Pbre1_08G321400	young	1	False	0	0	0	0.0931804
TD	Pbre1_05G575800	young	1	False	0	0	0	0.0397091
TD	Pbre1_03G292800	young	1	False	0	0	0	0.0439891
TRD	Pbre1_07G185800	young	1	False	0	0	0	0.0571691
TD	Pbre1_11G080400	young	1	False	0	0	0	0.0867706
PD	Pbre1_14G148000	young	1	False	0	0	0	0.0565816
TD	Pbre1_12G104200	young	1	False	0	0	0	0.054972
PD	Pbre1_07G210200	young	1	False	0	0	0	0.0252764
PD	Pbre1_02G397000	young	1	False	0	0	0	0.0310546
PD	Pbre1_15G082800	young	1	False	0	0	0	0.0420812
PD	Pbre1_10G239600	young	1	False	0	0	0	0.0175244
TD	Pbre1_12G056000	young	1	False	0	0	0	0.0666596
TD	Pbre1_15G015200	young	1	False	0	0	0	0.110436
TD	Pbre1_16G347600	young	1	False	0	0	0	0.0208728
