chrom	start	end	size_kb	sample
Chr04	17170000	17420000	250.0	rep1
Chr04	17420000	17500000	80.0	rep1
Chr04	17500000	17550000	50.0	rep1
Chr04	17550000	17640000	90.0	rep1
Chr04	17640000	17690000	50.0	rep1
Chr04	17690000	17750000	60.0	rep1
Chr04	17750000	17850000	100.0	rep1
Chr04	17850000	17980000	130.0	rep1
Chr04	17980000	18220000	240.0	rep1
Chr04	18220000	18360000	140.0	rep1
Chr04	18360000	18490000	130.0	rep1
Chr04	18490000	18770000	280.0	rep1
Chr04	18770000	18830000	60.0	rep1
Chr04	18830000	19030000	200.0	rep1
Chr04	19030000	19110000	80.0	rep1
Chr04	19110000	19280000	170.0	rep1
Chr04	19280000	19480000	200.0	rep1
Chr04	19480000	19650000	170.0	rep1
Chr04	19650000	20310000	660.0	rep1
Chr04	20310000	20520000	210.0	rep1
Chr04	20520000	20940000	420.0	rep1
Chr04	20940000	21220000	280.0	rep1
Chr04	21220000	21350000	130.0	rep1
Chr04	21350000	21420000	70.0	rep1
Chr04	21420000	21580000	160.0	rep1
Chr04	21580000	21650000	70.0	rep1
Chr04	21650000	21690000	40.0	rep1
Chr04	21690000	22010000	320.0	rep1
Chr04	22010000	22130000	120.0	rep1
Chr04	22130000	22190000	60.0	rep1
Chr04	22190000	22410000	220.0	rep1
Chr04	22410000	22500000	90.0	rep1
Chr04	22500000	22690000	190.0	rep1
Chr04	22690000	22860000	170.0	rep1
Chr04	22860000	22970000	110.0	rep1
Chr04	22970000	23220000	250.0	rep1
Chr04	23220000	23350000	130.0	rep1
Chr15	160000	250000	90.0	rep1
Chr15	250000	350000	100.0	rep1
Chr15	350000	450000	100.0	rep1
Chr15	450000	770000	320.0	rep1
Chr15	770000	880000	110.0	rep1
Chr15	880000	1030000	150.0	rep1
Chr15	1030000	1250000	220.0	rep1
Chr15	1250000	1340000	90.0	rep1
Chr15	1340000	1400000	60.0	rep1
Chr15	1400000	1460000	60.0	rep1
Chr15	1460000	1580000	120.0	rep1
Chr15	1580000	1690000	110.0	rep1
Chr15	1690000	1770000	80.0	rep1
Chr15	1770000	1850000	80.0	rep1
Chr15	1850000	2000000	150.0	rep1
Chr15	2000000	2070000	70.0	rep1
Chr15	2070000	2140000	70.0	rep1
Chr15	2140000	2200000	60.0	rep1
Chr15	2200000	2300000	100.0	rep1
Chr15	2300000	2560000	260.0	rep1
Chr15	2560000	2630000	70.0	rep1
Chr15	2630000	2800000	170.0	rep1
Chr15	2800000	2890000	90.0	rep1
Chr15	2890000	2950000	60.0	rep1
Chr15	2950000	3180000	230.0	rep1
Chr15	3180000	3290000	110.0	rep1
Chr15	3290000	3460000	170.0	rep1
Chr15	3460000	3850000	390.0	rep1
Chr15	3850000	4140000	290.0	rep1
Chr15	4140000	4450000	310.0	rep1
Chr15	4450000	4540000	90.0	rep1
Chr15	4540000	4640000	100.0	rep1
Chr15	4640000	4740000	100.0	rep1
Chr15	4740000	4810000	70.0	rep1
Chr15	4810000	4880000	70.0	rep1
Chr15	4880000	5030000	150.0	rep1
Chr15	5030000	5220000	190.0	rep1
Chr15	5220000	5420000	200.0	rep1
Chr15	5420000	5530000	110.0	rep1
Chr15	5530000	5570000	40.0	rep1
Chr15	5570000	5710000	140.0	rep1
Chr15	5710000	5920000	210.0	rep1
Chr15	5920000	6040000	120.0	rep1
Chr15	6040000	6350000	310.0	rep1
Chr15	6350000	6440000	90.0	rep1
Chr15	6440000	6810000	370.0	rep1
Chr15	6810000	6920000	110.0	rep1
Chr15	6920000	7100000	180.0	rep1
Chr15	7100000	7300000	200.0	rep1
Chr15	7300000	7380000	80.0	rep1
Chr15	7380000	7640000	260.0	rep1
Chr15	7640000	7690000	50.0	rep1
Chr15	7690000	7750000	60.0	rep1
Chr15	7750000	7850000	100.0	rep1
Chr15	7850000	7970000	120.0	rep1
Chr15	7970000	8140000	170.0	rep1
Chr15	8140000	8210000	70.0	rep1
Chr15	8210000	8400000	190.0	rep1
Chr15	8400000	8480000	80.0	rep1
Chr15	8480000	8670000	190.0	rep1
Chr15	8670000	8870000	200.0	rep1
Chr15	8870000	9390000	520.0	rep1
Chr15	9390000	9510000	120.0	rep1
Chr15	9510000	9650000	140.0	rep1
Chr15	9650000	9710000	60.0	rep1
Chr15	9710000	9820000	110.0	rep1
Chr15	9820000	9880000	60.0	rep1
Chr15	9880000	10070000	190.0	rep1
Chr15	10070000	10220000	150.0	rep1
Chr15	10220000	10350000	130.0	rep1
Chr15	10350000	10500000	150.0	rep1
Chr15	10500000	10620000	120.0	rep1
Chr15	10620000	10750000	130.0	rep1
Chr15	10750000	10820000	70.0	rep1
Chr15	10820000	10940000	120.0	rep1
Chr15	10940000	11000000	60.0	rep1
Chr15	11000000	11400000	400.0	rep1
Chr15	11400000	11890000	490.0	rep1
Chr15	11890000	11970000	80.0	rep1
Chr15	11970000	12060000	90.0	rep1
Chr15	12060000	12180000	120.0	rep1
Chr15	12180000	12260000	80.0	rep1
Chr15	12260000	12390000	130.0	rep1
Chr15	12390000	12510000	120.0	rep1
Chr15	12510000	12670000	160.0	rep1
Chr15	12670000	12770000	100.0	rep1
Chr15	12770000	12810000	40.0	rep1
Chr15	12810000	13020000	210.0	rep1
Chr15	13020000	13120000	100.0	rep1
Chr15	13120000	13250000	130.0	rep1
Chr15	13250000	13300000	50.0	rep1
Chr15	13300000	13400000	100.0	rep1
Chr15	13400000	13510000	110.0	rep1
Chr15	13510000	13740000	230.0	rep1
Chr15	13740000	13800000	60.0	rep1
Chr15	13800000	13990000	190.0	rep1
Chr15	13990000	14120000	130.0	rep1
Chr15	14120000	14210000	90.0	rep1
Chr15	14210000	14300000	90.0	rep1
Chr15	14300000	14720000	420.0	rep1
Chr15	14720000	15070000	350.0	rep1
Chr15	15070000	15290000	220.0	rep1
Chr15	15290000	15380000	90.0	rep1
Chr15	15380000	15610000	230.0	rep1
Chr15	15610000	15700000	90.0	rep1
Chr15	15700000	15970000	270.0	rep1
Chr15	15970000	16030000	60.0	rep1
Chr15	16030000	16360000	330.0	rep1
Chr15	16360000	16460000	100.0	rep1
Chr15	16460000	16500000	40.0	rep1
Chr15	16500000	16570000	70.0	rep1
Chr15	16570000	16610000	40.0	rep1
Chr15	16610000	16670000	60.0	rep1
Chr15	16670000	16770000	100.0	rep1
Chr15	16770000	16920000	150.0	rep1
Chr15	16920000	16970000	50.0	rep1
Chr15	16970000	17040000	70.0	rep1
Chr15	17040000	17150000	110.0	rep1
Chr15	17150000	17390000	240.0	rep1
Chr15	17390000	17430000	40.0	rep1
Chr15	17430000	17510000	80.0	rep1
Chr15	17510000	17600000	90.0	rep1
Chr15	17600000	17750000	150.0	rep1
Chr15	17750000	17800000	50.0	rep1
Chr15	17800000	17860000	60.0	rep1
Chr15	17860000	17960000	100.0	rep1
Chr15	17960000	18160000	200.0	rep1
Chr15	18160000	18230000	70.0	rep1
Chr15	18230000	18290000	60.0	rep1
Chr15	18290000	18350000	60.0	rep1
Chr15	18350000	18410000	60.0	rep1
Chr15	18410000	18650000	240.0	rep1
Chr15	18650000	18770000	120.0	rep1
Chr15	18770000	18810000	40.0	rep1
Chr15	18810000	19200000	390.0	rep1
Chr15	19200000	19310000	110.0	rep1
Chr15	19310000	19340000	30.0	rep1
Chr15	19340000	19500000	160.0	rep1
Chr15	19500000	19570000	70.0	rep1
Chr15	19570000	19630000	60.0	rep1
Chr15	19630000	19730000	100.0	rep1
Chr15	19730000	19820000	90.0	rep1
Chr15	19820000	19890000	70.0	rep1
Chr15	19890000	19960000	70.0	rep1
Chr15	19960000	20200000	240.0	rep1
Chr15	20200000	20380000	180.0	rep1
Chr15	20380000	20430000	50.0	rep1
Chr15	20430000	20500000	70.0	rep1
Chr15	20500000	20760000	260.0	rep1
Chr15	20760000	20870000	110.0	rep1
Chr15	20870000	20940000	70.0	rep1
Chr15	20940000	21040000	100.0	rep1
Chr15	21040000	21280000	240.0	rep1
Chr15	21280000	21340000	60.0	rep1
Chr15	21340000	21570000	230.0	rep1
Chr15	21570000	21650000	80.0	rep1
Chr15	21650000	21700000	50.0	rep1
Chr15	21700000	21800000	100.0	rep1
Chr15	21800000	21880000	80.0	rep1
Chr15	21880000	21960000	80.0	rep1
Chr15	21960000	22010000	50.0	rep1
Chr15	22010000	22130000	120.0	rep1
Chr15	22130000	22210000	80.0	rep1
Chr15	22210000	22410000	200.0	rep1
Chr15	22410000	22520000	110.0	rep1
Chr15	22520000	22550000	30.0	rep1
Chr15	22550000	22610000	60.0	rep1
Chr15	22610000	22670000	60.0	rep1
Chr15	22670000	22760000	90.0	rep1
Chr15	22760000	22970000	210.0	rep1
Chr15	22970000	23110000	140.0	rep1
Chr15	23110000	23220000	110.0	rep1
Chr15	23220000	23280000	60.0	rep1
Chr15	23280000	23380000	100.0	rep1
Chr15	23380000	23460000	80.0	rep1
Chr15	23460000	23520000	60.0	rep1
Chr15	23520000	23750000	230.0	rep1
Chr15	23750000	23790000	40.0	rep1
Chr15	23790000	23970000	180.0	rep1
Chr15	23970000	24140000	170.0	rep1
Chr15	24140000	24220000	80.0	rep1
Chr15	24220000	24450000	230.0	rep1
Chr15	24450000	24700000	250.0	rep1
Chr15	24700000	24880000	180.0	rep1
Chr15	24880000	24990000	110.0	rep1
Chr15	24990000	25160000	170.0	rep1
Chr15	25160000	25450000	290.0	rep1
Chr15	25450000	25570000	120.0	rep1
Chr15	25570000	25640000	70.0	rep1
Chr15	25640000	25740000	100.0	rep1
Chr15	25740000	25870000	130.0	rep1
Chr15	25870000	25940000	70.0	rep1
Chr15	25940000	25980000	40.0	rep1
Chr15	25980000	26040000	60.0	rep1
Chr15	26040000	26170000	130.0	rep1
Chr15	26170000	26300000	130.0	rep1
Chr15	26300000	26470000	170.0	rep1
Chr15	26470000	27440000	970.0	rep1
Chr15	27440000	29090000	1650.0	rep1
Chr15	29090000	29220000	130.0	rep1
Chr15	29220000	30010000	790.0	rep1
Chr15	30010000	30270000	260.0	rep1
Chr15	30270000	30460000	190.0	rep1
Chr15	30460000	30820000	360.0	rep1
Chr15	30820000	30990000	170.0	rep1
Chr15	30990000	31140000	150.0	rep1
Chr15	31140000	31220000	80.0	rep1
Chr15	31220000	31320000	100.0	rep1
Chr15	31320000	31420000	100.0	rep1
Chr15	31420000	31540000	120.0	rep1
Chr15	31540000	31640000	100.0	rep1
Chr15	31640000	31780000	140.0	rep1
Chr15	31780000	31900000	120.0	rep1
Chr15	31900000	31990000	90.0	rep1
Chr15	31990000	32120000	130.0	rep1
Chr15	32120000	32220000	100.0	rep1
Chr15	32220000	32260000	40.0	rep1
Chr15	32260000	32420000	160.0	rep1
Chr15	32420000	32560000	140.0	rep1
Chr15	32560000	32610000	50.0	rep1
Chr15	32610000	32720000	110.0	rep1
Chr15	32720000	32950000	230.0	rep1
Chr15	32950000	33030000	80.0	rep1
Chr15	33030000	33110000	80.0	rep1
Chr15	33110000	33280000	170.0	rep1
Chr15	33280000	33390000	110.0	rep1
Chr15	33390000	33440000	50.0	rep1
Chr15	33440000	33470000	30.0	rep1
Chr15	33470000	33580000	110.0	rep1
Chr15	33580000	33620000	40.0	rep1
Chr15	33620000	33720000	100.0	rep1
Chr15	33720000	33780000	60.0	rep1
Chr15	33780000	33890000	110.0	rep1
Chr15	33890000	33990000	100.0	rep1
Chr15	33990000	34130000	140.0	rep1
Chr15	34130000	34300000	170.0	rep1
Chr15	34300000	34440000	140.0	rep1
Chr15	34440000	34510000	70.0	rep1
Chr15	34510000	34610000	100.0	rep1
Chr15	34610000	34890000	280.0	rep1
Chr15	34890000	34960000	70.0	rep1
Chr15	34960000	35170000	210.0	rep1
Chr15	35170000	35320000	150.0	rep1
Chr15	35320000	35510000	190.0	rep1
Chr15	35510000	35620000	110.0	rep1
Chr15	35620000	35870000	250.0	rep1
Chr15	35870000	35970000	100.0	rep1
Chr15	35970000	36040000	70.0	rep1
Chr15	36040000	36140000	100.0	rep1
Chr15	36140000	36190000	50.0	rep1
Chr15	36190000	36320000	130.0	rep1
Chr15	36320000	36380000	60.0	rep1
Chr15	36380000	36470000	90.0	rep1
Chr15	36470000	36950000	480.0	rep1
Chr15	36950000	37000000	50.0	rep1
Chr15	37000000	37120000	120.0	rep1
Chr15	37120000	37320000	200.0	rep1
Chr15	37320000	37410000	90.0	rep1
Chr15	37410000	37630000	220.0	rep1
Chr15	37630000	37780000	150.0	rep1
Chr15	37780000	38130000	350.0	rep1
Chr15	38130000	38510000	380.0	rep1
Chr15	38510000	38570000	60.0	rep1
Chr15	38570000	38600000	30.0	rep1
Chr15	38600000	38680000	80.0	rep1
Chr15	38680000	38810000	130.0	rep1
Chr15	38810000	38880000	70.0	rep1
Chr15	38880000	39110000	230.0	rep1
Chr15	39110000	39600000	490.0	rep1
Chr15	39600000	39680000	80.0	rep1
Chr15	39680000	39800000	120.0	rep1
Chr15	39800000	40020000	220.0	rep1
Chr15	40020000	40080000	60.0	rep1
Chr15	40080000	40170000	90.0	rep1
Chr15	40170000	40310000	140.0	rep1
Chr15	40310000	40460000	150.0	rep1
Chr01	500000	1290000	790.0	rep1
Chr01	1290000	1380000	90.0	rep1
Chr01	1380000	2010000	630.0	rep1
Chr01	2010000	2260000	250.0	rep1
Chr01	2260000	2330000	70.0	rep1
Chr01	2330000	2390000	60.0	rep1
Chr01	2390000	4350000	1960.0	rep1
Chr01	4350000	4470000	120.0	rep1
Chr01	4470000	5330000	860.0	rep1
Chr01	5330000	5480000	150.0	rep1
Chr01	5480000	5630000	150.0	rep1
Chr01	5630000	5700000	70.0	rep1
Chr01	5700000	6020000	320.0	rep1
Chr01	6020000	6170000	150.0	rep1
Chr01	6170000	6310000	140.0	rep1
Chr01	6310000	6450000	140.0	rep1
Chr01	6450000	6900000	450.0	rep1
Chr01	6900000	7020000	120.0	rep1
Chr01	7020000	7630000	610.0	rep1
Chr01	7630000	7680000	50.0	rep1
Chr01	7680000	7750000	70.0	rep1
Chr01	7750000	7810000	60.0	rep1
Chr01	7810000	7880000	70.0	rep1
Chr01	7880000	8250000	370.0	rep1
Chr01	8250000	8440000	190.0	rep1
Chr01	8440000	8710000	270.0	rep1
Chr01	8710000	8830000	120.0	rep1
Chr01	8830000	8920000	90.0	rep1
Chr01	8920000	8960000	40.0	rep1
Chr01	8960000	9190000	230.0	rep1
Chr01	9190000	9290000	100.0	rep1
Chr01	9290000	9410000	120.0	rep1
Chr01	9410000	9480000	70.0	rep1
Chr01	9480000	9700000	220.0	rep1
Chr01	9700000	9780000	80.0	rep1
Chr01	9780000	9960000	180.0	rep1
Chr01	9960000	10050000	90.0	rep1
Chr01	10050000	10310000	260.0	rep1
Chr01	10310000	10380000	70.0	rep1
Chr01	10380000	10470000	90.0	rep1
Chr01	10470000	10780000	310.0	rep1
Chr01	10780000	11000000	220.0	rep1
Chr01	11000000	11080000	80.0	rep1
Chr01	11080000	11130000	50.0	rep1
Chr01	11130000	11190000	60.0	rep1
Chr01	11190000	11350000	160.0	rep1
Chr01	11350000	11500000	150.0	rep1
Chr01	11500000	11710000	210.0	rep1
Chr01	11710000	11960000	250.0	rep1
Chr01	11960000	12030000	70.0	rep1
Chr01	12030000	12160000	130.0	rep1
Chr01	12160000	12220000	60.0	rep1
Chr01	12220000	12280000	60.0	rep1
Chr01	12280000	12330000	50.0	rep1
Chr01	12330000	12420000	90.0	rep1
Chr01	12420000	12490000	70.0	rep1
Chr01	12490000	12650000	160.0	rep1
Chr01	12650000	12810000	160.0	rep1
Chr01	12810000	12860000	50.0	rep1
Chr01	12860000	12940000	80.0	rep1
Chr01	12940000	13040000	100.0	rep1
Chr01	13040000	13080000	40.0	rep1
Chr01	13080000	13130000	50.0	rep1
Chr01	13130000	13230000	100.0	rep1
Chr01	13230000	13570000	340.0	rep1
Chr01	13570000	13700000	130.0	rep1
Chr01	13700000	13920000	220.0	rep1
Chr01	13920000	14000000	80.0	rep1
Chr01	14000000	14350000	350.0	rep1
Chr01	14350000	14410000	60.0	rep1
Chr01	14410000	14560000	150.0	rep1
Chr01	14560000	14690000	130.0	rep1
Chr01	14690000	15050000	360.0	rep1
Chr01	15050000	15380000	330.0	rep1
Chr01	15380000	15490000	110.0	rep1
Chr01	15490000	15560000	70.0	rep1
Chr01	15560000	15610000	50.0	rep1
Chr01	15610000	15660000	50.0	rep1
Chr01	15660000	15730000	70.0	rep1
Chr01	15730000	15800000	70.0	rep1
Chr01	15800000	15930000	130.0	rep1
Chr01	15930000	16030000	100.0	rep1
Chr01	16030000	16280000	250.0	rep1
Chr01	16280000	16490000	210.0	rep1
Chr01	16490000	16580000	90.0	rep1
Chr01	16580000	16630000	50.0	rep1
Chr01	16630000	16700000	70.0	rep1
Chr01	16700000	16890000	190.0	rep1
Chr01	16890000	17120000	230.0	rep1
Chr01	17120000	17440000	320.0	rep1
Chr01	17440000	17580000	140.0	rep1
Chr01	17580000	17620000	40.0	rep1
Chr01	17620000	17680000	60.0	rep1
Chr01	17680000	17990000	310.0	rep1
Chr01	17990000	18120000	130.0	rep1
Chr01	18120000	18210000	90.0	rep1
Chr01	18210000	18260000	50.0	rep1
Chr01	18260000	18330000	70.0	rep1
Chr01	18330000	18410000	80.0	rep1
Chr01	18410000	18510000	100.0	rep1
Chr01	18510000	18600000	90.0	rep1
Chr01	18600000	18760000	160.0	rep1
Chr01	18760000	19050000	290.0	rep1
Chr01	19050000	19120000	70.0	rep1
Chr01	19120000	19290000	170.0	rep1
Chr01	19290000	19390000	100.0	rep1
Chr01	19390000	19440000	50.0	rep1
Chr01	19440000	19530000	90.0	rep1
Chr01	19530000	19620000	90.0	rep1
Chr01	19620000	19700000	80.0	rep1
Chr01	19700000	20100000	400.0	rep1
Chr01	20100000	20370000	270.0	rep1
Chr01	20370000	20630000	260.0	rep1
Chr01	20630000	20690000	60.0	rep1
Chr01	20690000	20800000	110.0	rep1
Chr01	20800000	20850000	50.0	rep1
Chr01	20850000	21360000	510.0	rep1
Chr01	21360000	21420000	60.0	rep1
Chr01	21420000	21500000	80.0	rep1
Chr01	21500000	21670000	170.0	rep1
Chr01	21670000	21740000	70.0	rep1
Chr01	21740000	21790000	50.0	rep1
Chr01	21790000	22020000	230.0	rep1
Chr01	22020000	22340000	320.0	rep1
Chr01	22340000	22580000	240.0	rep1
Chr01	22580000	22780000	200.0	rep1
Chr01	22780000	22900000	120.0	rep1
Chr01	22900000	23110000	210.0	rep1
Chr01	23110000	23160000	50.0	rep1
Chr01	23160000	23330000	170.0	rep1
Chr01	23330000	23580000	250.0	rep1
Chr01	23580000	23860000	280.0	rep1
Chr01	23860000	24070000	210.0	rep1
Chr01	24070000	24140000	70.0	rep1
Chr01	24140000	24310000	170.0	rep1
Chr01	24310000	24500000	190.0	rep1
Chr01	24500000	24580000	80.0	rep1
Chr01	24580000	24740000	160.0	rep1
Chr01	24740000	24870000	130.0	rep1
Chr01	24870000	24920000	50.0	rep1
Chr01	24920000	24980000	60.0	rep1
Chr01	24980000	25030000	50.0	rep1
Chr01	25030000	25100000	70.0	rep1
Chr01	25100000	25150000	50.0	rep1
Chr01	25150000	25280000	130.0	rep1
Chr01	25280000	25340000	60.0	rep1
Chr01	25340000	25400000	60.0	rep1
Chr01	25400000	25460000	60.0	rep1
Chr12	150000	270000	120.0	rep1
Chr12	270000	330000	60.0	rep1
Chr12	330000	410000	80.0	rep1
Chr12	410000	680000	270.0	rep1
Chr12	680000	740000	60.0	rep1
Chr12	740000	820000	80.0	rep1
Chr12	820000	930000	110.0	rep1
Chr12	930000	1050000	120.0	rep1
Chr12	1050000	1130000	80.0	rep1
Chr12	1130000	1200000	70.0	rep1
Chr12	1200000	1260000	60.0	rep1
Chr12	1260000	1320000	60.0	rep1
Chr12	1320000	1430000	110.0	rep1
Chr12	1430000	1690000	260.0	rep1
Chr12	1690000	1760000	70.0	rep1
Chr12	1760000	1980000	220.0	rep1
Chr12	1980000	2060000	80.0	rep1
Chr12	2060000	2090000	30.0	rep1
Chr12	2090000	2190000	100.0	rep1
Chr12	2190000	2270000	80.0	rep1
Chr12	2270000	2390000	120.0	rep1
Chr12	2390000	2530000	140.0	rep1
Chr12	2530000	2740000	210.0	rep1
Chr12	2740000	2830000	90.0	rep1
Chr12	2830000	2880000	50.0	rep1
Chr12	2880000	3080000	200.0	rep1
Chr12	3080000	3470000	390.0	rep1
Chr12	3470000	3540000	70.0	rep1
Chr12	3540000	3650000	110.0	rep1
Chr12	3650000	3770000	120.0	rep1
Chr12	3770000	4040000	270.0	rep1
Chr12	4040000	4120000	80.0	rep1
Chr12	4120000	4510000	390.0	rep1
Chr12	4510000	4560000	50.0	rep1
Chr12	4560000	4680000	120.0	rep1
Chr12	4680000	4880000	200.0	rep1
Chr12	4880000	5020000	140.0	rep1
Chr12	5020000	5110000	90.0	rep1
Chr12	5110000	5200000	90.0	rep1
Chr12	5200000	5290000	90.0	rep1
Chr12	5290000	5500000	210.0	rep1
Chr12	5500000	5590000	90.0	rep1
Chr12	5590000	5650000	60.0	rep1
Chr12	5650000	5690000	40.0	rep1
Chr12	5690000	5990000	300.0	rep1
Chr12	5990000	6160000	170.0	rep1
Chr12	6160000	6230000	70.0	rep1
Chr12	6230000	6350000	120.0	rep1
Chr12	6350000	6420000	70.0	rep1
Chr12	6420000	6470000	50.0	rep1
Chr12	6470000	6750000	280.0	rep1
Chr12	6750000	6830000	80.0	rep1
Chr12	6830000	6920000	90.0	rep1
Chr12	6920000	6950000	30.0	rep1
Chr12	6950000	7040000	90.0	rep1
Chr12	7040000	7160000	120.0	rep1
Chr12	7160000	7220000	60.0	rep1
Chr12	7220000	7250000	30.0	rep1
Chr12	7250000	7430000	180.0	rep1
Chr12	7430000	7490000	60.0	rep1
Chr12	7490000	7540000	50.0	rep1
Chr12	7540000	7620000	80.0	rep1
Chr12	7620000	7740000	120.0	rep1
Chr12	7740000	8090000	350.0	rep1
Chr12	8090000	8240000	150.0	rep1
Chr12	8240000	8360000	120.0	rep1
Chr12	8360000	8530000	170.0	rep1
Chr12	8530000	8630000	100.0	rep1
Chr12	8630000	8740000	110.0	rep1
Chr12	8740000	8810000	70.0	rep1
Chr12	8810000	8940000	130.0	rep1
Chr12	8940000	9220000	280.0	rep1
Chr12	9220000	9320000	100.0	rep1
Chr12	9320000	9480000	160.0	rep1
Chr12	9480000	9890000	410.0	rep1
Chr12	9890000	10110000	220.0	rep1
Chr12	10110000	10310000	200.0	rep1
Chr12	10310000	10350000	40.0	rep1
Chr12	10350000	11240000	890.0	rep1
Chr12	11240000	11290000	50.0	rep1
Chr12	11290000	12110000	820.0	rep1
Chr12	12110000	12800000	690.0	rep1
Chr12	12800000	13250000	450.0	rep1
Chr12	13250000	13310000	60.0	rep1
Chr12	13310000	13530000	220.0	rep1
Chr12	13530000	13600000	70.0	rep1
Chr12	13600000	13780000	180.0	rep1
Chr12	13780000	13870000	90.0	rep1
Chr12	13870000	14000000	130.0	rep1
Chr12	14000000	14090000	90.0	rep1
Chr12	14090000	14160000	70.0	rep1
Chr12	14160000	14410000	250.0	rep1
Chr12	14410000	14700000	290.0	rep1
Chr12	14700000	14750000	50.0	rep1
Chr12	14750000	15090000	340.0	rep1
Chr12	15090000	15140000	50.0	rep1
Chr12	15140000	15300000	160.0	rep1
Chr12	15300000	15350000	50.0	rep1
Chr12	15350000	15500000	150.0	rep1
Chr12	15500000	15580000	80.0	rep1
Chr12	15580000	15630000	50.0	rep1
Chr12	15630000	15710000	80.0	rep1
Chr12	15710000	15760000	50.0	rep1
Chr12	15760000	15840000	80.0	rep1
Chr12	15840000	15950000	110.0	rep1
Chr12	15950000	16170000	220.0	rep1
Chr12	16170000	16320000	150.0	rep1
Chr12	16320000	16490000	170.0	rep1
Chr12	16490000	16580000	90.0	rep1
Chr12	16580000	16730000	150.0	rep1
Chr12	16730000	16810000	80.0	rep1
Chr12	16810000	16880000	70.0	rep1
Chr12	16880000	17070000	190.0	rep1
Chr12	17070000	17120000	50.0	rep1
Chr12	17120000	17300000	180.0	rep1
Chr12	17300000	17390000	90.0	rep1
Chr12	17390000	17440000	50.0	rep1
Chr12	17440000	17490000	50.0	rep1
Chr12	17490000	17550000	60.0	rep1
Chr12	17550000	17670000	120.0	rep1
Chr12	17670000	17780000	110.0	rep1
Chr12	17780000	17850000	70.0	rep1
Chr12	17850000	17910000	60.0	rep1
Chr12	17910000	17950000	40.0	rep1
Chr12	17950000	18130000	180.0	rep1
Chr12	18130000	18200000	70.0	rep1
Chr12	18200000	18330000	130.0	rep1
Chr12	18330000	18390000	60.0	rep1
Chr12	18390000	18500000	110.0	rep1
Chr12	18500000	18580000	80.0	rep1
Chr12	18580000	18650000	70.0	rep1
Chr12	18650000	18720000	70.0	rep1
Chr12	18720000	18780000	60.0	rep1
Chr12	18780000	18860000	80.0	rep1
Chr12	18860000	18900000	40.0	rep1
Chr12	18900000	19090000	190.0	rep1
Chr12	19090000	19410000	320.0	rep1
Chr12	19410000	19460000	50.0	rep1
Chr12	19460000	19570000	110.0	rep1
Chr12	19570000	19640000	70.0	rep1
Chr12	19640000	19770000	130.0	rep1
Chr12	19770000	19950000	180.0	rep1
Chr12	19950000	20100000	150.0	rep1
Chr12	20100000	20150000	50.0	rep1
Chr12	20150000	20240000	90.0	rep1
Chr12	20240000	20400000	160.0	rep1
Chr12	20400000	20500000	100.0	rep1
Chr12	20500000	20650000	150.0	rep1
Chr12	20650000	20770000	120.0	rep1
Chr12	20770000	20830000	60.0	rep1
Chr12	20830000	20930000	100.0	rep1
Chr12	20930000	20990000	60.0	rep1
Chr12	20990000	21030000	40.0	rep1
Chr12	21030000	21090000	60.0	rep1
Chr12	21090000	21170000	80.0	rep1
Chr12	21170000	21290000	120.0	rep1
Chr12	21290000	21340000	50.0	rep1
Chr12	21340000	21430000	90.0	rep1
Chr12	21430000	21530000	100.0	rep1
Chr12	21530000	21710000	180.0	rep1
Chr12	21710000	21830000	120.0	rep1
Chr12	21830000	21980000	150.0	rep1
Chr12	21980000	22300000	320.0	rep1
Chr12	22300000	22370000	70.0	rep1
Chr12	22370000	22450000	80.0	rep1
Chr12	22450000	22780000	330.0	rep1
Chr12	22780000	22820000	40.0	rep1
Chr12	22820000	22910000	90.0	rep1
Chr12	22910000	23030000	120.0	rep1
Chr12	23030000	23100000	70.0	rep1
Chr12	23100000	23240000	140.0	rep1
Chr12	23240000	23300000	60.0	rep1
Chr12	23300000	23370000	70.0	rep1
Chr12	23370000	23440000	70.0	rep1
Chr12	23440000	23730000	290.0	rep1
Chr12	23730000	24150000	420.0	rep1
Chr12	24150000	24500000	350.0	rep1
Chr12	24500000	24670000	170.0	rep1
Chr12	24670000	24760000	90.0	rep1
Chr12	24760000	24830000	70.0	rep1
Chr12	24830000	24910000	80.0	rep1
Chr12	24910000	24990000	80.0	rep1
Chr12	24990000	25030000	40.0	rep1
Chr12	25030000	25090000	60.0	rep1
Chr12	25090000	25200000	110.0	rep1
Chr12	25200000	25610000	410.0	rep1
Chr12	25610000	25660000	50.0	rep1
Chr12	25660000	25770000	110.0	rep1
Chr12	25770000	25920000	150.0	rep1
Chr12	25920000	26020000	100.0	rep1
Chr12	26020000	26170000	150.0	rep1
Chr17	100000	350000	250.0	rep1
Chr17	350000	400000	50.0	rep1
Chr17	400000	520000	120.0	rep1
Chr17	520000	740000	220.0	rep1
Chr17	740000	880000	140.0	rep1
Chr17	880000	1160000	280.0	rep1
Chr17	1160000	1400000	240.0	rep1
Chr17	1400000	1540000	140.0	rep1
Chr17	1540000	1600000	60.0	rep1
Chr17	1600000	1710000	110.0	rep1
Chr17	1710000	1840000	130.0	rep1
Chr17	1840000	1910000	70.0	rep1
