duplication_type	parent	child	ancestor	TPC_Ks	TPCA_Ks	tPC_ratio	CLOUD_class	prob_Conservation	prob_Neofunctionalization_Parent	prob_Neofunctionalization_Child	prob_Subfunctionalization	prob_Specialization	assigned_class_probability	class_label
TD	Pbre1_04G023000	Pbre1_04G023200	Prupe.1G163500.1	0.0461407	0.453459	0.1017527494216676	Conservation	0.9211742549035872	0.0691763068208706	3.253320051962824e-05	0.0096163138064631	5.912685593609534e-07	0.9211742549035872	Con
TD	Pbre1_04G023400	Pbre1_04G023600	Prupe.1G164200.1	0.092214	0.193231	0.4772215638277502	Neofunctionalization(Child)	2.8665944512489727e-06	3.207721305376144e-14	0.9999968414389274	2.918899783442348e-07	7.661082746602879e-11	0.9999968414389274	Neo(C)
TD	Pbre1_04G035000	Pbre1_04G035200	Prupe.1G172700.1	0.246603	0.306405	0.8048269447300143	Neofunctionalization(Child)	3.902578547371367e-12	2.919041786961842e-16	0.9999994376184131	4.367158469304688e-07	1.2566183680206544e-07	0.9999994376184131	Neo(C)
TD	Pbre1_04G051000	Pbre1_04G051200	Prupe.1G181100.1	0.0650266	0.533199	0.1219555925648772	Neofunctionalization(Child)	8.217303877139126e-14	1.276104502396637e-18	0.9999998111122242	4.529856610777702e-08	1.435891273523524e-07	0.9999998111122242	Neo(C)
TD	Pbre1_04G056800	Pbre1_04G057000	Prupe.1G186800.1	0.42575	0.320502	1.3283848462724102	Neofunctionalization(Child)	0.0448796529265287	7.1279294081753485e-06	0.9447086279277828	0.0103914445983443	1.31466179359073e-05	0.9447086279277828	Neo(C)
TD	Pbre1_04G098000	Pbre1_04G098200	Prupe.5G062200.1	0.0574764	0.360301	0.159523287473529	Neofunctionalization(Child)	3.6581526815602567e-10	1.1240031906833512e-22	0.9999999993997049	2.334758930444716e-10	1.0037850513927868e-12	0.9999999993997049	Neo(C)
TD	Pbre1_04G102800	Pbre1_04G103000	Prupe.5G064700.1	0.0740611	0.349101	0.2121480603034652	Neofunctionalization(Child)	0.0031428613169588	4.9590273549586715e-16	0.9968385108556848	6.596488165488373e-06	1.2031339190279602e-05	0.9968385108556848	Neo(C)
TD	Pbre1_04G180200	Pbre1_04G180400	Prupe.6G243000.1	0.239818	0.973125	0.2464411046885035	Conservation	0.997461814040932	5.271714022925427e-08	6.888014729377069e-08	0.00014561254573	0.0023924518160503	0.997461814040932	Con
TD	Pbre1_04G206800	Pbre1_04G207000	Prupe.6G254700.1	0.423025	0.385987	1.095956599574597	Neofunctionalization(Child)	0.0550776294723556	0.0321987154959078	0.8903452007628946	0.0216610531305317	0.00071740113831	0.8903452007628946	Neo(C)
TD	Pbre1_04G207200	Pbre1_04G207400	Prupe.6G255100.1	0.137286	1.22391	0.1121700125009191	Neofunctionalization(Child)	3.793959807235999e-05	6.1737558675641775e-06	0.999205821715002	0.0006821550178615	6.79099131963548e-05	0.999205821715002	Neo(C)
TD	Pbre1_04G231200	Pbre1_04G231400	Prupe.6G267700.1	0.345435	0.671498	0.5144244658956542	Neofunctionalization(Parent)	4.86822378433512e-05	0.9988168249141396	1.4713711392310538e-12	0.0011344461419214	4.670462424086136e-08	0.9988168249141396	Neo(P)
TD	Pbre1_04G232200	Pbre1_04G232400	Prupe.6G267800.1	1.79852	1.11662	1.6106822374666403	Neofunctionalization(Parent)	0.0191348813041079	0.6486365970365237	5.435635273129376e-05	0.3255869781376139	0.0065871871690233	0.6486365970365237	Neo(P)
TD	Pbre1_04G235000	Pbre1_04G235200	Prupe.6G269300.1	0.454344	0.529117	0.8586834291848496	Neofunctionalization(Child)	3.386396811434335e-09	0.0002539813627631	0.9939256968439322	0.0019720032532528	0.003848315153655	0.9939256968439322	Neo(C)
TD	Pbre1_04G243000	Pbre1_04G243200	Prupe.6G274400.1	0.649798	0.462847	1.4039153327125378	Neofunctionalization(Child)	2.563021137866609e-09	6.357784308407034e-11	0.9999371614470768	1.4018163181267147e-05	4.881776314267631e-05	0.9999371614470768	Neo(C)
TD	Pbre1_04G247800	Pbre1_04G248000	Prupe.6G277200.1	0.231626	0.672373	0.3444903349777579	Subfunctionalization	2.2181881735547172e-14	8.84269414756844e-17	1.6369546687202516e-08	0.999980523786238	1.945984419295866e-05	0.999980523786238	Sub
TD	Pbre1_04G259800	Pbre1_04G260000	Prupe.6G282800.1	0.179632	0.752166	0.2388196222642342	Neofunctionalization(Child)	0.015099587566858	1.5583622028882995e-09	0.984707003757366	4.047938274312203e-05	0.0001529277346705	0.984707003757366	Neo(C)
TD	Pbre1_04G260600	Pbre1_04G260800	Prupe.6G283100.1	1.49457	0.441155	3.387856875701284	Subfunctionalization	0.1154281655921112	0.000398956961784	0.01001346200912	0.8734001821433367	0.0007592332936479	0.8734001821433367	Sub
TD	Pbre1_04G298000	Pbre1_04G298200	Prupe.6G303000.1	0.287988	0.596732	0.4826086082194352	Neofunctionalization(Parent)	9.429210646424164e-05	0.9990576987384284	1.010829438648477e-09	0.0008458471499664	2.160994311204537e-06	0.9990576987384284	Neo(P)
TD	Pbre1_04G299600	Pbre1_04G299800	Prupe.6G303600.1	0.0899729	0.521422	0.1725529417631016	Neofunctionalization(Child)	0.2304989417561577	4.930618224437406e-07	0.7693419295322761	4.476232070914133e-05	0.0001138733290346	0.7693419295322761	Neo(C)
TD	Pbre1_04G329800	Pbre1_04G330000	Prupe.6G320300.1	0.399105	0.563041	0.7088382551181885	Neofunctionalization(Child)	0.0024297909961886	6.222376906383835e-07	0.9972254347725988	7.601656041083386e-06	0.0003365503374808	0.9972254347725988	Neo(C)
TD	Pbre1_04G348000	Pbre1_04G348200	Prupe.6G329600.1	0.0564204	0.806658	0.0699433960860736	Specialization	1.1885932322862446e-05	8.338949359445568e-08	0.3280620837491786	0.0009676178101661	0.6709583291188388	0.6709583291188388	Spe
TD	Pbre1_04G370400	Pbre1_04G370600	Prupe.6G341400.1	0.374054	1.25158	0.2988654340913086	Conservation	0.9029896040935506	0.0151657668304296	0.0602468408339591	0.0215977879850051	2.5705550135738405e-10	0.9029896040935506	Con
TD	Pbre1_04G403400	Pbre1_04G403600	Prupe.6G359500.1	0.0877445	0.504614	0.1738843948047418	Conservation	0.54722499099735	0.0061326430026384	0.0065069854347683	0.0145652177433621	0.4255701628218809	0.54722499099735	Con
TD	Pbre1_05G032800	Pbre1_05G033000	Prupe.8G026200.1	0.423678	0.36219	1.1697672492338276	Conservation	0.9835884357880368	0.0034844662508358	0.0001631848148366	0.0125271748452502	0.0002367383010403	0.9835884357880368	Con
TD	Pbre1_05G041800	Pbre1_05G042000	Prupe.8G032800.1	2.07569	0.610525	3.399844396216371	Conservation	0.9833488372187098	0.0001462029400398	0.0161693574515384	0.0003058765196993	2.9725870012520666e-05	0.9833488372187098	Con
TD	Pbre1_05G063800	Pbre1_05G064000	Prupe.8G051900.1	0.0706283	0.348613	0.2025980098275165	Conservation	0.7448562694852916	0.0008447106536273	6.346945407381208e-06	0.2400417104287407	0.0142509624869328	0.7448562694852916	Con
TD	Pbre1_05G073200	Pbre1_05G073400	Prupe.8G062700.1	0.0907742	0.883265	0.102771195507577	Conservation	0.6152142241867113	0.0124469480410664	0.0637941889174187	0.303344799336839	0.0051998395179643	0.6152142241867113	Con
TD	Pbre1_05G098000	Pbre1_05G098200	Prupe.8G086600.1	0.882213	0.536828	1.6433811202098252	Subfunctionalization	0.0044356854510774	1.4613199466400844e-05	0.001101990196448	0.9944476953745336	1.57784745742202e-08	0.9944476953745336	Sub
TD	Pbre1_05G099800	Pbre1_05G100000	Prupe.8G087100.1	1.25537	0.894741	1.4030540681605068	Conservation	0.9499630200185918	4.809973232280252e-06	0.0335720433305073	0.0164539209031052	6.205774563313189e-06	0.9499630200185918	Con
TD	Pbre1_05G126200	Pbre1_05G126400	Prupe.8G104400.1	0.0362982	0.225095	0.1612572469401808	Specialization	0.2703166218193399	0.0666373896102017	0.0038733671975469	7.165001644315918e-08	0.6591725497228949	0.6591725497228949	Spe
TD	Pbre1_05G185400	Pbre1_05G185600	Prupe.8G144800.1	0.00484361	0.606218	0.0079898815277672	Subfunctionalization	0.0039471418638227	4.8178327394751085e-06	1.9222311822172943e-06	0.9960455992470364	5.188252193682661e-07	0.9960455992470364	Sub
TD	Pbre1_05G200800	Pbre1_05G201000	Prupe.8G155300.1	0.697628	0.896099	0.778516659431603	Subfunctionalization	0.3446096144598283	0.0080869649930731	0.0017448594272749	0.6450607806445051	0.0004977804753185	0.6450607806445051	Sub
TD	Pbre1_05G221800	Pbre1_05G222000	Prupe.8G166800.1	0.975999	0.465095	2.098493856093916	Subfunctionalization	0.02838808076161	6.901147485120703e-05	0.0002367640627776	0.9709930465892233	0.0003130971115378	0.9709930465892233	Sub
TD	Pbre1_05G231000	Pbre1_05G231200	Prupe.8G171000.1	0.314383	1.29103	0.2435133188229553	Specialization	2.656436580649041e-07	1.5944723613349472e-09	3.428623544646917e-09	8.40512248203052e-08	0.9999996452820212	0.9999996452820212	Spe
TD	Pbre1_05G248200	Pbre1_05G248400	Prupe.8G179600.1	0.391158	0.298582	1.3100521799706613	Subfunctionalization	2.579688405938209e-09	8.938934637209405e-15	7.660412118663378e-11	0.99999999734367	2.8684609812882926e-14	0.99999999734367	Sub
TD	Pbre1_05G327000	Pbre1_05G327200	Prupe.8G215500.1	0.0570718	0.429897	0.1327569161915528	Subfunctionalization	1.7359337725746868e-05	3.295261801653861e-08	2.9062907226184235e-06	0.9999796869708384	1.4448095304059937e-08	0.9999796869708384	Sub
TD	Pbre1_05G371000	Pbre1_05G371200	Prupe.4G142400.1	0.0702637	0.388434	0.1808896749512143	Subfunctionalization	0.0107683110985076	2.780731313192576e-06	6.490392894826739e-05	0.9891635726411138	4.3160011709346164e-07	0.9891635726411138	Sub
TD	Pbre1_05G389200	Pbre1_05G389400	Prupe.4G131400.1	2.60638	0.819488	3.1804980670857903	Specialization	0.2115856714471042	5.189956229487137e-06	0.0001496491637439	3.406992057864238e-06	0.7882560824408645	0.7882560824408645	Spe
TD	Pbre1_05G416800	Pbre1_05G417000	Prupe.4G113400.1	0.0769985	0.530118	0.1452478504785727	Conservation	0.9999999397214304	1.8963929345761763e-14	4.2684918717579865e-08	1.6471527259971986e-08	1.122104496526791e-09	0.9999999397214304	Con
TD	Pbre1_05G420200	Pbre1_05G420400	Prupe.4G111700.1	0.148128	0.407966	0.3630890809528245	Conservation	0.8399585494332884	1.1165457929809524e-06	0.1600400404905868	2.920087771792432e-07	1.5215544206795636e-09	0.8399585494332884	Con
TD	Pbre1_05G422200	Pbre1_05G422400	Prupe.4G110500.1	0.0336998	0.76689	0.0439434599486236	Subfunctionalization	7.842247539258336e-30	4.191560633132139e-38	1.102300648945885e-31	1.0	1.1183027444682459e-26	1.0	Sub
TD	Pbre1_05G435000	Pbre1_05G435200	Prupe.4G103000.1	0.0232601	0.560723	0.0414823361980871	Conservation	0.9964445764921074	0.0006667583280721	0.0009760032132531	0.0005780974798668	0.0013345644867003	0.9964445764921074	Con
TD	Pbre1_05G440000	Pbre1_05G440200	Prupe.4G101600.1	0.190808	0.499453	0.3820339451359787	Conservation	0.997985346919843	0.0020087233747213	2.606396720891949e-06	3.0814109654255266e-06	2.418977494881792e-07	0.997985346919843	Con
TD	Pbre1_05G448800	Pbre1_05G449000	Prupe.4G095700.1	2.64988	0.261667	10.126917035774476	Conservation	0.9945300205251016	6.396864627364294e-07	0.0054672279328047	2.1118556286270543e-06	2.108413137695953e-15	0.9945300205251016	Con
TD	Pbre1_05G470400	Pbre1_05G470600	Prupe.4G082500.1	0.24963	0.349491	0.7142673201885027	Subfunctionalization	0.0002579220507148	4.292257146190853e-05	3.751379807034133e-07	0.9989505037748092	0.0007482764650331	0.9989505037748092	Sub
TD	Pbre1_05G473800	Pbre1_05G474000	Prupe.4G080300.1	3.38635	0.559175	6.055975320785086	Conservation	0.9999008809838132	3.4225280129957105e-05	7.280105340537546e-06	5.760019369035616e-05	1.3437026014326282e-08	0.9999008809838132	Con
TD	Pbre1_05G480200	Pbre1_05G480400	Prupe.4G077200.1	1.30441	0.683804	1.9075787798842945	Conservation	0.9825005428570224	4.161198999382343e-05	0.0009557938200983	2.796286368866672e-05	0.0164740884691968	0.9825005428570224	Con
TD	Pbre1_05G487400	Pbre1_05G487600	Prupe.4G072700.1	0.0307771	0.324582	0.0948207232686963	Conservation	0.9999229010130029	2.474758812784131e-07	2.709443532711845e-05	4.131664668651474e-05	8.440429102432068e-06	0.9999229010130029	Con
TD	Pbre1_05G488400	Pbre1_05G488600	Prupe.4G072300.1	0.399359	0.440001	0.9076320281090272	Conservation	0.9403595503065822	0.0311065461719334	0.0010889906127462	0.0237007249363317	0.0037441879724063	0.9403595503065822	Con
TD	Pbre1_05G513400	Pbre1_05G513600	Prupe.4G054800.1	0.114493	0.597751	0.1915396210127628	Conservation	0.6468598367564676	5.196911220409607e-07	0.0113694839738829	0.3326841274278367	0.0090860321506905	0.6468598367564676	Con
TD	Pbre1_05G515000	Pbre1_05G515200	Prupe.4G054200.1	0.0651083	0.635422	0.10246466128022	Neofunctionalization(Child)	0.3457626506141863	1.015759622233707e-06	0.4466656933821802	0.2072683298363716	0.0003023104076396	0.4466656933821802	Neo(C)
TD	Pbre1_05G536000	Pbre1_05G536200	Prupe.4G041000.1	0.0784302	0.494326	0.158660883708322	Conservation	0.9474355568931933	0.0123751234875764	0.0011707717985562	0.0002702708786265	0.0387482769420475	0.9474355568931933	Con
TD	Pbre1_05G557000	Pbre1_05G557200	Prupe.4G029700.1	0.0744216	0.426281	0.1745834320553813	Conservation	0.6991621793388608	0.0432424380903684	0.0048871015551075	1.4399762853836515e-06	0.2527068410393778	0.6991621793388608	Con
TD	Pbre1_06G029600	Pbre1_06G029800	Prupe.5G019100.1	0.0198867	0.342903	0.057995118152947	Subfunctionalization	1.4778166955123164e-05	2.116877549613256e-08	1.2166974446844936e-08	0.9999851884971316	1.63457742770629e-13	0.9999851884971316	Sub
TD	Pbre1_06G041600	Pbre1_06G041800	Prupe.5G029900.1	0.0965185	0.291578	0.3310212018739411	Subfunctionalization	0.0008109439059071	3.8518909837239537e-07	9.819197112843764e-07	0.9991876889846124	6.70601280643593e-13	0.9991876889846124	Sub
TD	Pbre1_06G042400	Pbre1_06G042600	Prupe.5G029600.1	0.150705	0.553899	0.2720802890057573	Subfunctionalization	0.0001956070482205	1.3176209349744818e-06	0.0008023428890745	0.998894542827486	0.0001061896142838	0.998894542827486	Sub
TD	Pbre1_06G050000	Pbre1_06G050200	Prupe.5G041400.1	0.0920366	0.374792	0.2455671412410083	Subfunctionalization	0.1737376460275254	0.0042407317959533	0.0321562785120731	0.7893987076334982	0.0004666360309498	0.7893987076334982	Sub
TD	Pbre1_06G054000	Pbre1_06G054200	Prupe.5G038300.1	0.0922855	0.378828	0.2436079170494261	Subfunctionalization	0.0011634300242938	1.9141881464927638e-06	0.0110855467472287	0.987748839949808	2.690905231404093e-07	0.987748839949808	Sub
TD	Pbre1_06G056400	Pbre1_06G056600	Prupe.5G036500.1	0.109316	0.241074	0.453454126118951	Subfunctionalization	0.0008657838976507	1.663093476496723e-06	0.0152118379187447	0.9837537975395992	0.0001669175505288	0.9837537975395992	Sub
TD	Pbre1_06G077400	Pbre1_06G077600	Prupe.5G053500.1	0.749383	0.669461	1.119382607799409	Conservation	0.9999895073448218	3.662494306479267e-09	8.909614683993498e-06	1.5525073726892123e-06	2.6870627161363148e-08	0.9999895073448218	Con
TD	Pbre1_06G105000	Pbre1_06G105200	Prupe.5G072700.1	2.91052	2.96407	0.9819336250493408	Conservation	0.9721104011091616	0.0011074241161645	0.0246516864737022	0.002129803861939	6.844390324370062e-07	0.9721104011091616	Con
TD	Pbre1_06G115600	Pbre1_06G115800	Prupe.5G077600.1	0.165895	0.562934	0.2946970692834328	Subfunctionalization	2.7844457728769663e-19	3.582159191893484e-24	4.189956348612878e-20	1.0	2.5321679679081513e-18	1.0	Sub
TD	Pbre1_06G141400	Pbre1_06G141600	Prupe.5G096000.1	0.732863	0.550588	1.3310551628440868	Specialization	0.003391086935082	1.659273926392497e-06	0.0005086164788406	0.0004370632560786	0.995661574056072	0.995661574056072	Spe
TD	Pbre1_06G177400	Pbre1_06G177600	Prupe.5G112700.1	0.97357	0.827357	1.176722986570489	Neofunctionalization(Parent)	5.0110767958116454e-08	0.858793553439962	1.480891490334155e-11	6.426207969587459e-05	0.1411421343547652	0.858793553439962	Neo(P)
TD	Pbre1_06G180800	Pbre1_06G181000	Prupe.5G114500.1	0.616178	2.50482	0.2459969179422074	Neofunctionalization(Parent)	0.100063203664458	0.8075549436687292	7.517841124255821e-05	0.090721968417825	0.001584705837745	0.8075549436687292	Neo(P)
TD	Pbre1_06G182200	Pbre1_06G182400	Prupe.5G115000.1	0.489313	0.404684	1.2091236619189294	Conservation	0.9999993899645798	7.24048094094967e-09	1.3618869297287785e-12	6.022523503980856e-07	5.412272840005064e-10	0.9999993899645798	Con
TD	Pbre1_06G186800	Pbre1_06G187000	Prupe.5G116400.1	0.11848	0.354407	0.3343049093274117	Neofunctionalization(Parent)	0.0031353470676507	0.838141125025526	1.4000752286233572e-06	0.139556810870113	0.0191653169614815	0.838141125025526	Neo(P)
TD	Pbre1_06G206400	Pbre1_06G206600	Prupe.5G128000.1	0.0131434	0.420132	0.0312839774166214	Neofunctionalization(Child)	1.0195830524876157e-07	4.490213061396537e-12	0.9999965796716346	1.9763649156417547e-06	1.3420006544150036e-06	0.9999965796716346	Neo(C)
TD	Pbre1_06G216000	Pbre1_06G216200	Prupe.5G133000.1	0.860854	0.61649	1.3963795033171666	Conservation	0.902180358253056	0.0084581879181637	0.000627461699511	0.088628004105554	0.0001059880237148	0.902180358253056	Con
TD	Pbre1_06G216400	Pbre1_06G216600	Prupe.5G133100.1	0.169261	1.47206	0.114982405608467	Subfunctionalization	0.0001417635311008	0.0080564124790435	4.207588857090789e-09	0.9918018197417678	4.0498945458206827e-11	0.9918018197417678	Sub
TD	Pbre1_06G217600	Pbre1_06G217800	Prupe.5G134100.1	0.583142	0.586129	0.9949038522236572	Conservation	0.5367179193551999	5.532480876848868e-05	0.0008254320430356	0.2147720946358063	0.2476292291571898	0.5367179193551999	Con
TD	Pbre1_06G222400	Pbre1_06G222600	Prupe.5G136500.1	0.138975	0.392006	0.3545226348576297	Neofunctionalization(Child)	0.232400290007749	3.240340161955257e-09	0.7675662917473338	2.9393761309080465e-05	4.021243268050591e-06	0.7675662917473338	Neo(C)
TD	Pbre1_06G227800	Pbre1_06G228000	Prupe.5G139900.1	0.744889	0.531344	1.4018959468818692	Subfunctionalization	0.0155311035452057	0.1522418228398489	0.0708503386113054	0.7594041808831565	0.0019725541204833	0.7594041808831565	Sub
TD	Pbre1_06G233000	Pbre1_06G233200	Prupe.5G142600.1	0.437974	0.434915	1.007033558281503	Neofunctionalization(Child)	0.2115717708035743	0.0451786063856781	0.7430074290291796	0.0002421666432414	2.7138326684112045e-08	0.7430074290291796	Neo(C)
TD	Pbre1_06G253800	Pbre1_06G254000	Prupe.5G153100.1	0.0926192	0.350069	0.2645741268149993	Neofunctionalization(Parent)	0.189528929973499	0.8104538404681735	3.944000045575003e-12	9.335408806377155e-06	7.894145577187833e-06	0.8104538404681735	Neo(P)
TD	Pbre1_06G307800	Pbre1_06G308000	Prupe.5G181000.1	0.695982	1.14465	0.6080304023063818	Neofunctionalization(Child)	0.0001036724285715	8.840142292340436e-09	0.997939993259762	0.0019421962675423	1.412920398190278e-05	0.997939993259762	Neo(C)
TD	Pbre1_06G313600	Pbre1_06G313800	Prupe.5G184000.1	0.0504999	0.465308	0.1085300489138377	Neofunctionalization(Child)	2.210858389919779e-06	1.1647315227931524e-10	0.8803900305501626	0.0999543252849591	0.0196534331900151	0.8803900305501626	Neo(C)
TD	Pbre1_06G314400	Pbre1_06G314600	Prupe.5G184300.1	2.257	0.608744	3.707634079350269	Subfunctionalization	4.548686851585245e-18	4.279627105130387e-09	5.125329115998304e-06	0.9855653243307412	0.0144295460605156	0.9855653243307412	Sub
TD	Pbre1_06G326400	Pbre1_06G326600	Prupe.5G191500.1	0.821133	0.503616	1.63047440907358	Neofunctionalization(Parent)	0.0005082353179779	0.9992192698141268	3.939495436738716e-10	9.882666126953492e-05	0.0001736678126762	0.9992192698141268	Neo(P)
TD	Pbre1_06G334800	Pbre1_06G335000	Prupe.5G196100.1	0.124148	0.803649	0.154480376383222	Neofunctionalization(Child)	7.619838827546808e-05	1.2685474893705344e-06	0.9996832162598572	0.0002242929141167	1.50238902612405e-05	0.9996832162598572	Neo(C)
TD	Pbre1_06G353800	Pbre1_06G354000	Prupe.5G208400.1	0.0289356	0.309857	0.0933837221686132	Neofunctionalization(Child)	8.433633589496566e-08	5.981007100621181e-09	0.9720630749042896	0.0279368332832662	1.4951009200607859e-09	0.9720630749042896	Neo(C)
TD	Pbre1_06G360400	Pbre1_06G360600	Prupe.5G212000.1	0.0498293	0.403447	0.12350891195126	Subfunctionalization	1.8403427245218328e-06	8.483808090832707e-06	1.6335138221803203e-05	0.9999733407109628	6.893961837208539e-18	0.9999733407109628	Sub
TD	Pbre1_06G371400	Pbre1_06G371600	Prupe.5G219700.1	1.04075	0.796276	1.3070216859480883	Neofunctionalization(Child)	5.2177617835289136e-11	2.500578792754305e-22	0.9999991142541212	4.0852498261202e-07	4.77168718582423e-07	0.9999991142541212	Neo(C)
TD	Pbre1_06G381400	Pbre1_06G381600	Prupe.5G223900.1	3.76146	0.517658	7.266303234954353	Neofunctionalization(Child)	1.5762897062100091e-27	3.9022091569317885e-47	0.9996740259525198	2.5405522207435897e-06	0.0003234334952595	0.9996740259525198	Neo(C)
